Time, Frequency, Amplitude, Offset, PhaseShift, Phase
0:00:00.147004, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:00.269678, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:00.378730, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:00.504726, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:00.615720, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:00.724178, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:00.834670, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:00.943571, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:01.068650, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:01.179738, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:01.304328, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:01.415964, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:01.539770, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:01.638644, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:01.757874, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:01.868680, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:01.996110, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:02.104789, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:02.203659, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:02.322998, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:02.447382, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:02.556663, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:02.665722, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:02.789923, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:02.900256, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:03.025056, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:03.134782, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:03.246086, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:03.369920, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:03.480220, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:03.589605, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:03.697518, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:03.822111, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:03.933215, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:04.057612, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:04.166553, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:04.277006, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:04.387550, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:04.496033, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:04.613240, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:04.731443, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:04.843466, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:04.966576, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:05.073121, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:05.200874, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:05.308608, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:05.419737, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:05.527998, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:05.652047, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:05.761491, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:05.869750, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:05.979757, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:06.104291, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:06.213669, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:06.321603, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:06.435112, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:06.555919, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:06.679764, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:06.789164, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:06.896240, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:07.022061, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:07.130377, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:07.239399, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:07.350229, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:07.445857, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:07.563557, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:07.682005, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:07.791838, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:07.900134, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:08.024657, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:08.135285, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:08.244840, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:08.353405, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:08.465199, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:08.574968, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:08.684861, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:08.812004, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:08.935368, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:09.045215, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:09.163651, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:09.262506, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:09.379992, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:09.498232, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:09.607005, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:09.730994, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:09.840224, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:09.949499, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:10.058466, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:10.183975, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:10.292984, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:10.416865, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:10.517598, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:10.634494, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:10.744727, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:10.851969, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:10.961783, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:11.074212, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:11.179293, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:11.305657, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:11.413638, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:11.522249, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:11.635202, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:11.754555, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:11.878812, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:12.003365, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:12.111695, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:12.219780, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:12.344980, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:12.455020, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:12.564702, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:12.675937, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:12.800916, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:12.911109, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:13.021747, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:13.136513, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:13.256333, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:13.383299, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:13.491607, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:13.598985, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:13.708053, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:13.834007, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:13.945511, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:14.052148, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:14.166029, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:14.284175, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:14.393575, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:14.518324, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:14.628099, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:14.737399, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:14.863238, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:14.972002, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:15.080844, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:15.191072, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:15.290608, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:15.394962, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:15.519105, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:15.628399, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:15.736234, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:15.844638, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:15.945626, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:16.060954, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:16.169715, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:16.279797, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:16.402855, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:16.527936, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:16.627362, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:16.745594, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:16.868659, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:16.977597, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:17.087369, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:17.195824, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:17.320275, 0.0, 0.0, 90.0, 0.0, 0.0
