0:00:00.073995: Frequency: 0.1500006765127182, Amplitude: 19.999958038330078, Offset: 90.0, Phase Shift: 0.0, Phase: 270.39447021484375
0:00:00.152031: Frequency: 0.1434432864189148, Amplitude: 18.282146453857422, Offset: 90.0, Phase Shift: 0.0, Phase: 270.47686767578125
0:00:00.260494: Frequency: 0.1360752284526825, Amplitude: 16.44450569152832, Offset: 90.0, Phase Shift: 0.0, Phase: 270.5694580078125
0:00:00.369705: Frequency: 0.12902042269706726, Amplitude: 14.776483535766602, Offset: 90.0, Phase Shift: 0.0, Phase: 270.6580505371094
0:00:00.479663: Frequency: 0.12233137339353561, Amplitude: 13.277654647827148, Offset: 90.0, Phase Shift: 0.0, Phase: 270.74212646484375
0:00:00.574102: Frequency: 0.11598911136388779, Amplitude: 11.93085765838623, Offset: 90.0, Phase Shift: 0.0, Phase: 270.82183837890625
0:00:00.667101: Frequency: 0.1109185665845871, Amplitude: 10.906107902526855, Offset: 90.0, Phase Shift: 0.0, Phase: 270.8855895996094
0:00:00.747095: Frequency: 0.10612320154905319, Amplitude: 9.97952651977539, Offset: 90.0, Phase Shift: 0.0, Phase: 270.94586181640625
0:00:00.874109: Frequency: 0.09976605325937271, Amplitude: 8.81485366821289, Offset: 90.0, Phase Shift: 0.0, Phase: 271.0257568359375
0:00:00.950105: Frequency: 0.09622259438037872, Amplitude: 8.197090148925781, Offset: 90.0, Phase Shift: 0.0, Phase: 271.0703125
0:00:01.029607: Frequency: 0.0920625776052475, Amplitude: 7.500667095184326, Offset: 90.0, Phase Shift: 0.0, Phase: 271.1225891113281
0:00:01.140616: Frequency: 0.08728960156440735, Amplitude: 6.739848613739014, Offset: 90.0, Phase Shift: 0.0, Phase: 271.18255615234375
0:00:01.236143: Frequency: 0.08347360789775848, Amplitude: 6.1609392166137695, Offset: 90.0, Phase Shift: 0.0, Phase: 271.2304992675781
0:00:01.315144: Frequency: 0.07982449978590012, Amplitude: 5.631771564483643, Offset: 90.0, Phase Shift: 0.0, Phase: 271.2763671875
0:00:01.443137: Frequency: 0.07508058845996857, Amplitude: 4.979573726654053, Offset: 90.0, Phase Shift: 0.0, Phase: 271.33599853515625
0:00:01.533151: Frequency: 0.07179833203554153, Amplitude: 4.5518598556518555, Offset: 90.0, Phase Shift: 0.0, Phase: 271.37725830078125
0:00:01.618137: Frequency: 0.06865956634283066, Amplitude: 4.160884380340576, Offset: 90.0, Phase Shift: 0.0, Phase: 271.41668701171875
0:00:01.712077: Frequency: 0.06565801054239273, Amplitude: 3.8034913539886475, Offset: 90.0, Phase Shift: 0.0, Phase: 271.4544372558594
0:00:01.806316: Frequency: 0.06278771907091141, Amplitude: 3.476806640625, Offset: 90.0, Phase Shift: 0.0, Phase: 271.4905090332031
0:00:01.879715: Frequency: 0.06007320061326027, Amplitude: 3.18141770362854, Offset: 90.0, Phase Shift: 0.0, Phase: 271.524658203125
0:00:01.993716: Frequency: 0.05695870891213417, Amplitude: 2.858715534210205, Offset: 90.0, Phase Shift: 0.0, Phase: 271.5638122558594
0:00:02.057706: Frequency: 0.054935671389102936, Amplitude: 2.6583709716796875, Offset: 90.0, Phase Shift: 0.0, Phase: 271.5892639160156
0:00:02.168711: Frequency: 0.05208757519721985, Amplitude: 2.388731002807617, Offset: 90.0, Phase Shift: 0.0, Phase: 271.62506103515625
0:00:02.262706: Frequency: 0.049835655838251114, Amplitude: 2.1857845783233643, Offset: 90.0, Phase Shift: 0.0, Phase: 271.6533203125
0:00:02.341228: Frequency: 0.04765705019235611, Amplitude: 1.9980459213256836, Offset: 90.0, Phase Shift: 0.0, Phase: 271.6806945800781
0:00:02.450932: Frequency: 0.04518630728125572, Amplitude: 1.7953829765319824, Offset: 90.0, Phase Shift: 0.0, Phase: 271.7117614746094
0:00:02.543794: Frequency: 0.0432109534740448, Amplitude: 1.6411762237548828, Offset: 90.0, Phase Shift: 0.0, Phase: 271.7366027832031
0:00:02.639039: Frequency: 0.041238635778427124, Amplitude: 1.4941145181655884, Offset: 90.0, Phase Shift: 0.0, Phase: 271.7613830566406
0:00:02.745597: Frequency: 0.0390809066593647, Amplitude: 1.3411955833435059, Offset: 90.0, Phase Shift: 0.0, Phase: 271.7884826660156
0:00:02.823581: Frequency: 0.037391312420368195, Amplitude: 1.2272478342056274, Offset: 90.0, Phase Shift: 0.0, Phase: 271.8096923828125
0:00:02.932955: Frequency: 0.03543488681316376, Amplitude: 1.10164213180542, Offset: 90.0, Phase Shift: 0.0, Phase: 271.8342590332031
0:00:03.044168: Frequency: 0.03358082473278046, Amplitude: 0.9888919591903687, Offset: 90.0, Phase Shift: 0.0, Phase: 271.85760498046875
0:00:03.123264: Frequency: 0.03238809108734131, Amplitude: 0.9195854067802429, Offset: 90.0, Phase Shift: 0.0, Phase: 271.87255859375
0:00:03.214473: Frequency: 0.030693450942635536, Amplitude: 0.8254680633544922, Offset: 90.0, Phase Shift: 0.0, Phase: 271.8938293457031
0:00:03.308656: Frequency: 0.02935164049267769, Amplitude: 0.7545655965805054, Offset: 90.0, Phase Shift: 0.0, Phase: 271.91070556640625
0:00:03.417936: Frequency: 0.027829909697175026, Amplitude: 0.6780274510383606, Offset: 90.0, Phase Shift: 0.0, Phase: 271.9298400878906
0:00:03.512058: Frequency: 0.026613285765051842, Amplitude: 0.619789183139801, Offset: 90.0, Phase Shift: 0.0, Phase: 271.94512939453125
0:00:03.590484: Frequency: 0.02544984593987465, Amplitude: 0.5665531754493713, Offset: 90.0, Phase Shift: 0.0, Phase: 271.9597473144531
0:00:03.683225: Frequency: 0.024337269365787506, Amplitude: 0.5178899168968201, Offset: 90.0, Phase Shift: 0.0, Phase: 271.9737243652344
0:00:03.776824: Frequency: 0.023261569440364838, Amplitude: 0.4729228913784027, Offset: 90.0, Phase Shift: 0.0, Phase: 271.98724365234375
0:00:03.875461: Frequency: 0.022055594250559807, Amplitude: 0.42495402693748474, Offset: 90.0, Phase Shift: 0.0, Phase: 272.0024108886719
0:00:03.966670: Frequency: 0.02110205963253975, Amplitude: 0.38885000348091125, Offset: 90.0, Phase Shift: 0.0, Phase: 272.0143737792969
0:00:04.058872: Frequency: 0.020179567858576775, Amplitude: 0.35545140504837036, Offset: 90.0, Phase Shift: 0.0, Phase: 272.02593994140625
0:00:04.137015: Frequency: 0.01930713839828968, Amplitude: 0.32525232434272766, Offset: 90.0, Phase Shift: 0.0, Phase: 272.0368957519531
0:00:04.245027: Frequency: 0.018306175246834755, Amplitude: 0.2922617495059967, Offset: 90.0, Phase Shift: 0.0, Phase: 272.04949951171875
0:00:04.354033: Frequency: 0.017365863546729088, Amplitude: 0.26288485527038574, Offset: 90.0, Phase Shift: 0.0, Phase: 272.061279296875
0:00:04.448025: Frequency: 0.016606701537966728, Amplitude: 0.24030548334121704, Offset: 90.0, Phase Shift: 0.0, Phase: 272.0708312988281
0:00:04.527243: Frequency: 0.015888739377260208, Amplitude: 0.21988914906978607, Offset: 90.0, Phase Shift: 0.0, Phase: 272.0798645019531
0:00:04.637924: Frequency: 0.01506500132381916, Amplitude: 0.19758567214012146, Offset: 90.0, Phase Shift: 0.0, Phase: 272.0902099609375
0:00:04.774925: Frequency: 0.014042173512279987, Amplitude: 0.17155924439430237, Offset: 90.0, Phase Shift: 0.0, Phase: 272.1030578613281
0:00:04.872927: Frequency: 0.013428309001028538, Amplitude: 0.15682390332221985, Offset: 90.0, Phase Shift: 0.0, Phase: 272.11077880859375
0:00:04.965924: Frequency: 0.012738553807139397, Amplitude: 0.14106066524982452, Offset: 90.0, Phase Shift: 0.0, Phase: 272.11944580078125
0:00:05.050933: Frequency: 0.012181678786873817, Amplitude: 0.12894485890865326, Offset: 90.0, Phase Shift: 0.0, Phase: 272.12640380859375
0:00:05.152926: Frequency: 0.01165502518415451, Amplitude: 0.11798971891403198, Offset: 90.0, Phase Shift: 0.0, Phase: 272.13299560546875
0:00:05.230922: Frequency: 0.011145517230033875, Amplitude: 0.10785549879074097, Offset: 90.0, Phase Shift: 0.0, Phase: 272.1393737792969
0:00:05.332928: Frequency: 0.010573018342256546, Amplitude: 0.09701435267925262, Offset: 90.0, Phase Shift: 0.0, Phase: 272.1465759277344
