Time, Frequency, Amplitude, Offset, PhaseShift, Phase
0:00:00.108084, 0.0, 0.0, 90.0, 0.0, 47890.9765625
0:00:00.215047, 0.0, 0.0, 90.0, 0.0, 47891.64453125
0:00:00.325628, 0.0, 0.0, 90.0, 0.0, 47892.34375
0:00:00.419649, 0.0, 0.0, 90.0, 0.0, 47892.9296875
0:00:00.507870, 0.0, 0.0, 90.0, 0.0, 47893.484375
0:00:00.614790, 0.0, 0.0, 90.0, 0.0, 47894.15625
0:00:00.725320, 0.0, 0.0, 90.0, 0.0, 47894.8515625
0:00:00.810651, 0.0, 0.0, 90.0, 0.0, 47895.38671875
0:00:00.916504, 0.0, 0.0, 90.0, 0.0, 47896.05078125
0:00:01.030333, 0.0, 0.0, 90.0, 0.0, 47896.76953125
0:00:01.128674, 0.0, 0.0, 90.0, 0.0, 47897.3828125
0:00:01.235655, 0.0, 0.0, 90.0, 0.0, 47898.0546875
0:00:01.331010, 0.0, 0.0, 90.0, 0.0, 47898.65625
0:00:01.418279, 0.0, 0.0, 90.0, 0.0, 47899.19921875
0:00:01.524240, 0.0, 0.0, 90.0, 0.0, 47899.86328125
0:00:01.622468, 0.0, 0.0, 90.0, 0.0, 47900.484375
0:00:01.738989, 0.0, 0.0, 90.0, 0.0, 47901.2109375
0:00:01.825273, 0.0, 0.0, 90.0, 0.0, 47901.75390625
0:00:01.920432, 0.0, 0.0, 90.0, 0.0, 47902.3515625
0:00:02.018801, 0.0, 0.0, 90.0, 0.0, 47902.96875
0:00:02.124766, 0.0, 0.0, 90.0, 0.0, 47903.6328125
0:00:02.236426, 0.0, 0.0, 90.0, 0.0, 47904.3359375
0:00:02.345258, 0.0, 0.0, 90.0, 0.0, 47905.0234375
0:00:02.432705, 0.0, 0.0, 90.0, 0.0, 47905.57421875
0:00:02.543956, 0.0, 0.0, 90.0, 0.0, 47906.26953125
0:00:02.641079, 0.0, 0.0, 90.0, 0.0, 47906.87890625
0:00:02.736299, 0.0, 0.0, 90.0, 0.0, 47907.47265625
0:00:02.847965, 0.0, 0.0, 90.0, 0.0, 47908.17578125
0:00:02.934255, 0.0, 0.0, 90.0, 0.0, 47908.71484375
0:00:03.029490, 0.0, 0.0, 90.0, 0.0, 47909.31640625
0:00:03.146960, 0.0, 0.0, 90.0, 0.0, 47910.05078125
0:00:03.242882, 0.0, 0.0, 90.0, 0.0, 47910.65625
0:00:03.351821, 0.0, 0.0, 90.0, 0.0, 47911.3359375
0:00:03.437179, 0.0, 0.0, 90.0, 0.0, 47911.875
0:00:03.551009, 0.0, 0.0, 90.0, 0.0, 47912.59375
0:00:03.642256, 0.0, 0.0, 90.0, 0.0, 47913.1640625
0:00:03.752820, 0.0, 0.0, 90.0, 0.0, 47913.86328125
0:00:03.863934, 0.0, 0.0, 90.0, 0.0, 47914.5625
0:00:03.943604, 0.0, 0.0, 90.0, 0.0, 47915.06640625
0:00:04.043049, 0.0, 0.0, 90.0, 0.0, 47915.6875
0:00:04.145214, 0.0, 0.0, 90.0, 0.0, 47916.328125
0:00:04.256832, 0.0, 0.0, 90.0, 0.0, 47917.02734375
0:00:04.367347, 0.0, 0.0, 90.0, 0.0, 47917.7265625
0:00:04.453692, 0.0, 0.0, 90.0, 0.0, 47918.265625
0:00:04.567287, 0.0, 0.0, 90.0, 0.0, 47918.98046875
0:00:04.664521, 0.0, 0.0, 90.0, 0.0, 47919.58984375
0:00:04.763977, 0.0, 0.0, 90.0, 0.0, 47920.21875
0:00:04.861496, 0.0, 0.0, 90.0, 0.0, 47920.828125
0:00:04.963336, 0.0, 0.0, 90.0, 0.0, 47921.46484375
0:00:05.073335, 0.0, 0.0, 90.0, 0.0, 47922.15625
0:00:05.173857, 0.0, 0.0, 90.0, 0.0, 47922.7890625
0:00:05.271950, 0.0, 0.0, 90.0, 0.0, 47923.40234375
0:00:05.358265, 0.0, 0.0, 90.0, 0.0, 47923.9375
0:00:05.474939, 0.0, 0.0, 90.0, 0.0, 47924.671875
0:00:05.557830, 0.0, 0.0, 90.0, 0.0, 47925.19140625
