0:00:00.071830: Frequency: 0.0, Amplitude: 68.99992370605469, Offset: 101.00015258789062, Phase Shift: 5.3201680183410645, Phase: 130152.3046875
0:00:00.130855: Frequency: 0.0, Amplitude: 64.64768981933594, Offset: 100.65068817138672, Phase Shift: 4.984593391418457, Phase: 130152.7109375
0:00:00.228174: Frequency: 0.0, Amplitude: 58.51433181762695, Offset: 100.13717651367188, Phase Shift: 4.5116868019104, Phase: 130153.328125
0:00:00.349026: Frequency: 0.0, Amplitude: 51.744110107421875, Offset: 99.53744506835938, Phase Shift: 3.989675760269165, Phase: 130154.0859375
0:00:00.464075: Frequency: 0.0, Amplitude: 46.045108795166016, Offset: 99.00074768066406, Phase Shift: 3.550260305404663, Phase: 130154.8125
0:00:00.550580: Frequency: 0.0, Amplitude: 42.19719696044922, Offset: 98.61921691894531, Phase Shift: 3.2535712718963623, Phase: 130155.3515625
0:00:00.646841: Frequency: 0.0, Amplitude: 38.233619689941406, Offset: 98.20783233642578, Phase Shift: 2.9479641914367676, Phase: 130155.953125
0:00:00.739482: Frequency: 0.0, Amplitude: 34.78263473510742, Offset: 97.83181762695312, Phase Shift: 2.6818795204162598, Phase: 130156.546875
0:00:00.849485: Frequency: 0.0, Amplitude: 31.111413955688477, Offset: 97.40986633300781, Phase Shift: 2.3988139629364014, Phase: 130157.2421875
0:00:00.964466: Frequency: 0.0, Amplitude: 27.684917449951172, Offset: 96.9928970336914, Phase Shift: 2.134617567062378, Phase: 130157.96875
0:00:01.051917: Frequency: 0.0, Amplitude: 25.345396041870117, Offset: 96.6930923461914, Phase Shift: 1.9542311429977417, Phase: 130158.515625
0:00:01.156047: Frequency: 0.0, Amplitude: 22.78679847717285, Offset: 96.34854125976562, Phase Shift: 1.7569531202316284, Phase: 130159.1875
0:00:01.267985: Frequency: 0.0, Amplitude: 20.360719680786133, Offset: 96.00345611572266, Phase Shift: 1.5698926448822021, Phase: 130159.890625
0:00:01.377095: Frequency: 0.0, Amplitude: 18.211427688598633, Offset: 95.67998504638672, Phase Shift: 1.4041736125946045, Phase: 130160.5859375
0:00:01.478119: Frequency: 0.0, Amplitude: 16.43234634399414, Offset: 95.39787292480469, Phase Shift: 1.2669991254806519, Phase: 130161.2265625
0:00:01.577512: Frequency: 0.0, Amplitude: 14.858048439025879, Offset: 95.13501739501953, Phase Shift: 1.145614504814148, Phase: 130161.84375
0:00:01.665026: Frequency: 0.0, Amplitude: 13.588428497314453, Offset: 94.91236114501953, Phase Shift: 1.0477216243743896, Phase: 130162.3984375
0:00:01.778945: Frequency: 0.0, Amplitude: 12.104302406311035, Offset: 94.6382827758789, Phase Shift: 0.9332895874977112, Phase: 130163.109375
0:00:01.866421: Frequency: 0.0, Amplitude: 11.070059776306152, Offset: 94.43717956542969, Phase Shift: 0.8535453677177429, Phase: 130163.65625
0:00:01.965997: Frequency: 0.0, Amplitude: 10.009086608886719, Offset: 94.22106170654297, Phase Shift: 0.7717400789260864, Phase: 130164.2890625
0:00:02.079114: Frequency: 0.0, Amplitude: 8.92505931854248, Offset: 93.98757934570312, Phase Shift: 0.6881572008132935, Phase: 130165.0
0:00:02.165412: Frequency: 0.0, Amplitude: 8.170853614807129, Offset: 93.81661987304688, Phase Shift: 0.6300049424171448, Phase: 130165.546875
0:00:02.276871: Frequency: 0.0, Amplitude: 7.300890922546387, Offset: 93.60916137695312, Phase Shift: 0.5629274249076843, Phase: 130166.2421875
0:00:02.376717: Frequency: 0.0, Amplitude: 6.594369888305664, Offset: 93.43163299560547, Phase Shift: 0.5084518790245056, Phase: 130166.875
0:00:02.484003: Frequency: 0.0, Amplitude: 5.910461902618408, Offset: 93.25004577636719, Phase Shift: 0.455719918012619, Phase: 130167.5546875
0:00:02.572588: Frequency: 0.0, Amplitude: 5.4054412841796875, Offset: 93.109130859375, Phase Shift: 0.41678082942962646, Phase: 130168.109375
0:00:02.688381: Frequency: 0.0, Amplitude: 4.805136680603027, Offset: 92.93267822265625, Phase Shift: 0.3704950213432312, Phase: 130168.84375
