0:00:00.081800: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 2.909504407078706e-20, Phase: 104362.921875
0:00:00.192026: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 2.5996866551450968e-20, Phase: 104363.6171875
0:00:00.286937: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 2.3601887872425852e-20, Phase: 104364.2109375
0:00:00.396109: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 2.1132218984613746e-20, Phase: 104364.890625
0:00:00.479712: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.9406290480650515e-20, Phase: 104365.421875
0:00:00.595651: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.7251077856992137e-20, Phase: 104366.15625
0:00:00.683065: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.5793320661383744e-20, Phase: 104366.703125
0:00:00.784564: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.4235986752777878e-20, Phase: 104367.34375
0:00:00.910434: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.2524428088577055e-20, Phase: 104368.140625
0:00:00.993985: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.1513392044599912e-20, Phase: 104368.671875
0:00:01.086329: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.0474481468008153e-20, Phase: 104369.2578125
0:00:01.202293: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 9.311252269256922e-21, Phase: 104369.984375
0:00:01.302462: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 8.41041946265043e-21, Phase: 104370.609375
0:00:01.401960: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 7.596723348110437e-21, Phase: 104371.2421875
0:00:01.495883: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 6.904076715164484e-21, Phase: 104371.828125
0:00:01.612719: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 6.1310134248354574e-21, Phase: 104372.5703125
0:00:01.702358: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 5.601367012898983e-21, Phase: 104373.1328125
0:00:01.813726: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 4.999763561709281e-21, Phase: 104373.8359375
0:00:01.905872: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 4.553327965103946e-21, Phase: 104374.4140625
0:00:02.019711: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 4.05601025951023e-21, Phase: 104375.1328125
0:00:02.105239: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 3.7208845774622635e-21, Phase: 104375.671875
0:00:02.202888: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 3.367870710771054e-21, Phase: 104376.2890625
0:00:02.304383: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 3.035735682456314e-21, Phase: 104376.9296875
0:00:02.420348: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 2.6986117210721136e-21, Phase: 104377.65625
0:00:02.506988: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 2.473114329323524e-21, Phase: 104378.1953125
0:00:02.599500: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 2.2499811473969942e-21, Phase: 104378.78125
0:00:02.707679: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 2.016603729402843e-21, Phase: 104379.4609375
0:00:02.821418: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.7963487159553432e-21, Phase: 104380.1796875
0:00:02.925646: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.6166770493628345e-21, Phase: 104380.8359375
0:00:03.023219: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.4632797773030175e-21, Phase: 104381.453125
0:00:03.116901: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.329842276488877e-21, Phase: 104382.046875
0:00:03.203371: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.218721284651979e-21, Phase: 104382.59375
0:00:03.301865: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.1019335199687567e-21, Phase: 104383.21875
0:00:03.414741: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 9.82589290594541e-22, Phase: 104383.9296875
0:00:03.528645: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 8.752709869740427e-22, Phase: 104384.640625
0:00:03.616172: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 8.00480712758947e-22, Phase: 104385.1953125
0:00:03.712494: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 7.260386985454009e-22, Phase: 104385.796875
0:00:03.805518: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 6.60509575626953e-22, Phase: 104386.3828125
0:00:03.914883: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 5.913934958615778e-22, Phase: 104387.0703125
0:00:04.038172: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 5.213555216879252e-22, Phase: 104387.859375
0:00:04.135456: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 4.723846522789386e-22, Phase: 104388.4609375
0:00:04.218874: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 4.338045829828764e-22, Phase: 104388.9921875
0:00:04.333143: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 3.864027516034872e-22, Phase: 104389.7109375
0:00:04.450084: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 3.431353591610231e-22, Phase: 104390.4453125
0:00:04.535619: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 3.144628022329105e-22, Phase: 104390.984375
0:00:04.647825: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 2.8098324249274316e-22, Phase: 104391.6875
0:00:04.730907: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 2.5803342335901485e-22, Phase: 104392.21875
0:00:04.844921: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 2.2985081847280417e-22, Phase: 104392.9375
0:00:04.944555: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 2.0761062074408922e-22, Phase: 104393.5703125
0:00:05.042762: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.8791164060279153e-22, Phase: 104394.1875
0:00:05.144600: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.6937783957294147e-22, Phase: 104394.828125
0:00:05.260928: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.505679750915875e-22, Phase: 104395.5625
0:00:05.345919: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.3798643882510483e-22, Phase: 104396.1015625
0:00:05.458083: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.2316875326047199e-22, Phase: 104396.8046875
0:00:05.553332: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.1182808888701472e-22, Phase: 104397.40625
0:00:05.674543: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 9.878603455672574e-23, Phase: 104398.171875
0:00:05.743777: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 9.20832033519204e-23, Phase: 104398.609375
0:00:05.843582: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 8.317213590323522e-23, Phase: 104399.2421875
0:00:05.945023: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 7.507906041527906e-23, Phase: 104399.875
0:00:06.055359: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 6.708443476829448e-23, Phase: 104400.5703125
0:00:06.153022: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 6.078170750372999e-23, Phase: 104401.1875
0:00:06.253608: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 5.484320678543691e-23, Phase: 104401.828125
0:00:06.345590: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 4.994543132674018e-23, Phase: 104402.40625
0:00:06.460575: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 4.4444533840678536e-23, Phase: 104403.1328125
0:00:06.574513: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 3.959013942088172e-23, Phase: 104403.8515625
0:00:06.667209: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 3.603312457847311e-23, Phase: 104404.4375
0:00:06.754770: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 3.295409318031239e-23, Phase: 104404.9921875
0:00:06.863626: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 2.950607367145635e-23, Phase: 104405.6796875
0:00:06.979731: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 2.622929062157483e-23, Phase: 104406.40625
0:00:07.075435: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 2.3789441660478487e-23, Phase: 104407.015625
0:00:07.175256: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 2.1510045429782288e-23, Phase: 104407.6328125
