Time, Frequency, Amplitude, Offset, PhaseShift, Phase
0:00:00.102552, 4.0637655465419695e-44, 0.0, 90.0, 0.0, 112.04076385498047
0:00:00.198145, 3.923635700109488e-44, 0.0, 90.0, 0.0, 112.04076385498047
0:00:00.261738, 3.783505853677006e-44, 0.0, 90.0, 0.0, 112.04076385498047
0:00:00.356308, 3.6433760072445244e-44, 0.0, 90.0, 0.0, 112.04076385498047
0:00:00.451921, 3.5032461608120427e-44, 0.0, 90.0, 0.0, 112.04076385498047
0:00:00.563494, 3.5032461608120427e-44, 0.0, 90.0, 0.0, 112.04076385498047
0:00:00.659540, 3.363116314379561e-44, 0.0, 90.0, 0.0, 112.04076385498047
0:00:00.723553, 3.2229864679470793e-44, 0.0, 90.0, 0.0, 112.04076385498047
0:00:00.833876, 3.0828566215145976e-44, 0.0, 90.0, 0.0, 112.04076385498047
0:00:00.929171, 3.0828566215145976e-44, 0.0, 90.0, 0.0, 112.04076385498047
0:00:01.023251, 3.0828566215145976e-44, 0.0, 90.0, 0.0, 112.04076385498047
0:00:01.117445, 3.0828566215145976e-44, 0.0, 90.0, 0.0, 112.04076385498047
0:00:01.212701, 3.0828566215145976e-44, 0.0, 90.0, 0.0, 112.04076385498047
0:00:01.322961, 3.0828566215145976e-44, 0.0, 90.0, 0.0, 112.04076385498047
0:00:01.386025, 3.0828566215145976e-44, 0.0, 90.0, 0.0, 112.04076385498047
0:00:01.481154, 3.0828566215145976e-44, 0.0, 90.0, 0.0, 112.04076385498047
0:00:01.591238, 3.0828566215145976e-44, 0.0, 90.0, 0.0, 112.04076385498047
0:00:01.653064, 3.0828566215145976e-44, 0.0, 90.0, 0.0, 112.04076385498047
0:00:01.761330, 3.0828566215145976e-44, 0.0, 90.0, 0.0, 112.04076385498047
0:00:01.855075, 3.0828566215145976e-44, 0.0, 90.0, 0.0, 112.04076385498047
0:00:01.948900, 3.0828566215145976e-44, 0.0, 90.0, 0.0, 112.04076385498047
0:00:02.040973, 3.0828566215145976e-44, 0.0, 90.0, 0.0, 112.04076385498047
0:00:02.151023, 3.0828566215145976e-44, 0.0, 90.0, 0.0, 112.04076385498047
0:00:02.247155, 3.0828566215145976e-44, 0.0, 90.0, 0.0, 112.04076385498047
0:00:02.341015, 3.0828566215145976e-44, 0.0, 90.0, 0.0, 112.04076385498047
0:00:02.435512, 3.0828566215145976e-44, 0.0, 90.0, 0.0, 112.04076385498047
0:00:02.531699, 3.0828566215145976e-44, 0.0, 90.0, 0.0, 112.04076385498047
0:00:02.627702, 3.0828566215145976e-44, 0.0, 90.0, 0.0, 112.04076385498047
0:00:02.722169, 3.0828566215145976e-44, 0.0, 90.0, 0.0, 112.04076385498047
0:00:02.784908, 3.0828566215145976e-44, 0.0, 90.0, 0.0, 112.04076385498047
0:00:02.878931, 3.0828566215145976e-44, 0.0, 90.0, 0.0, 112.04076385498047
