0:00:00.096459: Frequency: 0.0, Amplitude: 79.99993133544922, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35319.453125
0:00:00.196524: Frequency: 0.0, Amplitude: 72.55927276611328, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35320.0546875
0:00:00.286976: Frequency: 0.0, Amplitude: 65.53849029541016, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35320.68359375
0:00:00.407636: Frequency: 0.0, Amplitude: 57.89512252807617, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35321.453125
0:00:00.481215: Frequency: 0.0, Amplitude: 53.91130065917969, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35321.89453125
0:00:00.575207: Frequency: 0.0, Amplitude: 48.74576187133789, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35322.51953125
0:00:00.699131: Frequency: 0.0, Amplitude: 44.392520904541016, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35323.09765625
0:00:00.763130: Frequency: 0.0, Amplitude: 40.222267150878906, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35323.70703125
0:00:00.875135: Frequency: 0.0, Amplitude: 36.29246520996094, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35324.33984375
0:00:00.965362: Frequency: 0.0, Amplitude: 32.72761917114258, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35324.98046875
0:00:01.039052: Frequency: 0.0, Amplitude: 30.475597381591797, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35325.421875
0:00:01.130979: Frequency: 0.0, Amplitude: 27.55556297302246, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35326.046875
0:00:01.238582: Frequency: 0.0, Amplitude: 25.12090492248535, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35326.6171875
0:00:01.331016: Frequency: 0.0, Amplitude: 22.97442054748535, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35327.171875
0:00:01.420097: Frequency: 0.0, Amplitude: 20.729459762573242, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35327.80859375
0:00:01.516981: Frequency: 0.0, Amplitude: 18.732725143432617, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35328.4375
0:00:01.628983: Frequency: 0.0, Amplitude: 16.686649322509766, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35329.15625
0:00:01.714124: Frequency: 0.0, Amplitude: 15.37098503112793, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35329.6640625
0:00:01.797504: Frequency: 0.0, Amplitude: 14.057547569274902, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35330.21484375
0:00:01.904019: Frequency: 0.0, Amplitude: 12.723857879638672, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35330.828125
0:00:01.988964: Frequency: 0.0, Amplitude: 11.660646438598633, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35331.3671875
0:00:02.114615: Frequency: 0.0, Amplitude: 10.397714614868164, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35332.07421875
0:00:02.181383: Frequency: 0.0, Amplitude: 9.538347244262695, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35332.609375
0:00:02.298257: Frequency: 0.0, Amplitude: 8.514053344726562, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35333.3125
0:00:02.380281: Frequency: 0.0, Amplitude: 7.842859745025635, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35333.8203125
0:00:02.475471: Frequency: 0.0, Amplitude: 7.128052711486816, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35334.41015625
0:00:02.582276: Frequency: 0.0, Amplitude: 6.349466800689697, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35335.125
0:00:02.680827: Frequency: 0.0, Amplitude: 5.800923824310303, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35335.6796875
0:00:02.765425: Frequency: 0.0, Amplitude: 5.255824565887451, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35336.29296875
0:00:02.847066: Frequency: 0.0, Amplitude: 4.8788557052612305, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35336.75390625
0:00:02.937639: Frequency: 0.0, Amplitude: 4.420581340789795, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35337.36328125
0:00:03.048881: Frequency: 0.0, Amplitude: 4.017440319061279, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35337.953125
0:00:03.129841: Frequency: 0.0, Amplitude: 3.6817448139190674, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35338.4921875
0:00:03.231839: Frequency: 0.0, Amplitude: 3.293076276779175, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35339.18359375
0:00:03.314555: Frequency: 0.0, Amplitude: 3.0271780490875244, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35339.703125
0:00:03.405193: Frequency: 0.0, Amplitude: 2.739978790283203, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35340.31640625
0:00:03.514934: Frequency: 0.0, Amplitude: 2.4774117469787598, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35340.94140625
0:00:03.637960: Frequency: 0.0, Amplitude: 2.1750130653381348, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35341.74609375
0:00:03.694208: Frequency: 0.0, Amplitude: 2.050689220428467, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35342.109375
0:00:03.784809: Frequency: 0.0, Amplitude: 1.8618955612182617, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35342.70703125
0:00:03.892183: Frequency: 0.0, Amplitude: 1.695618748664856, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35343.28515625
0:00:03.972612: Frequency: 0.0, Amplitude: 1.5491392612457275, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35343.84765625
0:00:04.114542: Frequency: 0.0, Amplitude: 1.3615039587020874, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35344.64453125
0:00:04.165575: Frequency: 0.0, Amplitude: 1.261229157447815, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35345.11328125
0:00:04.264878: Frequency: 0.0, Amplitude: 1.1427487134933472, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35345.72265625
0:00:04.365001: Frequency: 0.0, Amplitude: 1.0364335775375366, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35346.328125
0:00:04.462777: Frequency: 0.0, Amplitude: 0.947868287563324, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35346.8828125
0:00:04.580928: Frequency: 0.0, Amplitude: 0.8347663283348083, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35347.66796875
0:00:04.697520: Frequency: 0.0, Amplitude: 0.7428267002105713, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35348.38671875
0:00:04.781387: Frequency: 0.0, Amplitude: 0.6814582347869873, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35348.921875
0:00:04.864908: Frequency: 0.0, Amplitude: 0.6238734126091003, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35349.46875
0:00:04.963883: Frequency: 0.0, Amplitude: 0.5658552050590515, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35350.07421875
0:00:05.055046: Frequency: 0.0, Amplitude: 0.5116303563117981, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35350.69921875
0:00:05.149969: Frequency: 0.0, Amplitude: 0.46546030044555664, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35351.28515625
0:00:05.230727: Frequency: 0.0, Amplitude: 0.4265671372413635, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35351.828125
0:00:05.347588: Frequency: 0.0, Amplitude: 0.3844888210296631, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35352.47265625
0:00:05.439622: Frequency: 0.0, Amplitude: 0.34728631377220154, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35353.10546875
0:00:05.514535: Frequency: 0.0, Amplitude: 0.3212222456932068, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35353.5859375
0:00:05.639764: Frequency: 0.0, Amplitude: 0.2858431339263916, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35354.30859375
0:00:05.722646: Frequency: 0.0, Amplitude: 0.26088130474090576, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35354.87109375
0:00:05.796797: Frequency: 0.0, Amplitude: 0.24292640388011932, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35355.3125
0:00:05.909563: Frequency: 0.0, Amplitude: 0.21504288911819458, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35356.0625
0:00:06.012109: Frequency: 0.0, Amplitude: 0.19443762302398682, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35356.68359375
0:00:06.094651: Frequency: 0.0, Amplitude: 0.17745664715766907, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35357.25
0:00:06.203839: Frequency: 0.0, Amplitude: 0.16094963252544403, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35357.8515625
0:00:06.293293: Frequency: 0.0, Amplitude: 0.14704442024230957, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35358.41015625
0:00:06.381300: Frequency: 0.0, Amplitude: 0.13350513577461243, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35359.0078125
0:00:06.481534: Frequency: 0.0, Amplitude: 0.12158426642417908, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35359.5859375
0:00:06.558839: Frequency: 0.0, Amplitude: 0.11142414808273315, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35360.12890625
0:00:06.680438: Frequency: 0.0, Amplitude: 0.09884543716907501, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35360.8671875
0:00:06.764894: Frequency: 0.0, Amplitude: 0.08992879092693329, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35361.44921875
0:00:06.848379: Frequency: 0.0, Amplitude: 0.0838269367814064, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35361.8828125
0:00:06.932333: Frequency: 0.0, Amplitude: 0.07610756903886795, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35362.4765625
0:00:07.029154: Frequency: 0.0, Amplitude: 0.06874345242977142, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35363.10546875
0:00:07.132140: Frequency: 0.0, Amplitude: 0.062092624604701996, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35363.734375
0:00:07.238318: Frequency: 0.0, Amplitude: 0.05614319071173668, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35364.359375
0:00:07.297642: Frequency: 0.0, Amplitude: 0.052279919385910034, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35364.80078125
0:00:07.397506: Frequency: 0.0, Amplitude: 0.04722139984369278, Offset: 90.00012969970703, Phase Shift: 0.0, Phase: 35365.43359375
