0:00:00.103923: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 2.1019476964872256e-44, Phase: 105924.2265625
0:00:00.211259: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 2.1019476964872256e-44, Phase: 105924.8984375
0:00:00.324173: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 2.1019476964872256e-44, Phase: 105925.625
0:00:00.426839: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 2.1019476964872256e-44, Phase: 105926.265625
0:00:00.518998: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.961817850054744e-44, Phase: 105926.8515625
0:00:00.633961: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.961817850054744e-44, Phase: 105927.5703125
0:00:00.722474: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.961817850054744e-44, Phase: 105928.125
0:00:00.838569: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.961817850054744e-44, Phase: 105928.8515625
0:00:00.919699: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.961817850054744e-44, Phase: 105929.359375
0:00:01.027973: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.961817850054744e-44, Phase: 105930.046875
0:00:01.127591: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.8216880036222622e-44, Phase: 105930.6796875
0:00:01.220651: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.6815581571897805e-44, Phase: 105931.265625
0:00:01.334720: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.6815581571897805e-44, Phase: 105931.984375
0:00:01.443917: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.6815581571897805e-44, Phase: 105932.671875
0:00:01.530603: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.6815581571897805e-44, Phase: 105933.2265625
0:00:01.628335: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.6815581571897805e-44, Phase: 105933.84375
0:00:01.741307: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.6815581571897805e-44, Phase: 105934.5546875
0:00:01.837111: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.6815581571897805e-44, Phase: 105935.15625
0:00:01.934579: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.5414283107572988e-44, Phase: 105935.78125
0:00:02.051522: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.5414283107572988e-44, Phase: 105936.515625
0:00:02.147837: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.5414283107572988e-44, Phase: 105937.1171875
0:00:02.238600: Frequency: 0.0, Amplitude: 1.5414283107572988e-44, Offset: 90.00016784667969, Phase Shift: 1.5414283107572988e-44, Phase: 105937.6953125
