Time, Frequency, Amplitude, Offset, PhaseShift, Phase
0:00:00.144916, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:00.254399, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:00.377558, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:00.487415, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:00.588894, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:00.711158, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:00.819017, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:00.943040, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:01.044381, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:01.161026, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:01.262294, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:01.386013, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:01.495785, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:01.608012, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:01.721023, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:01.839963, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:01.949371, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:02.074969, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:02.184753, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:02.307710, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:02.418431, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:02.529220, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:02.649487, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:02.748148, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:02.878134, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:02.983692, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:03.111853, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:03.217280, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:03.327404, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:03.448862, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:03.572365, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:03.671961, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:03.788641, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:03.914038, 0.0, 0.0, 90.0, 0.0, 0.0
