Time, Frequency, Amplitude, Offset, PhaseShift, Phase
0:00:00.06, 0.0, 0.0, 90.0, 0.0, 19868.857421875
0:00:00.17, 0.0, 0.0, 90.0, 0.0, 19869.595703125
0:00:00.27, 0.0, 0.0, 90.0, 0.0, 19870.17578125
0:00:00.37, 0.0, 0.0, 90.0, 0.0, 19870.83203125
0:00:00.47, 0.0, 0.0, 90.0, 0.0, 19871.48828125
0:00:00.58, 0.0, 0.0, 90.0, 0.0, 19872.14453125
0:00:00.68, 0.0, 0.0, 90.0, 0.0, 19872.806640625
0:00:00.79, 0.0, 0.0, 90.0, 0.0, 19873.462890625
0:00:00.88, 0.0, 0.0, 90.0, 0.0, 19874.037109375
0:00:00.98, 0.0, 0.0, 90.0, 0.0, 19874.69921875
0:00:01.09, 0.0, 0.0, 90.0, 0.0, 19875.35546875
0:00:01.19, 0.0, 0.0, 90.0, 0.0, 19876.01171875
0:00:01.29, 0.0, 0.0, 90.0, 0.0, 19876.66796875
0:00:01.40, 0.0, 0.0, 90.0, 0.0, 19877.32421875
0:00:01.49, 0.0, 0.0, 90.0, 0.0, 19877.904296875
0:00:01.59, 0.0, 0.0, 90.0, 0.0, 19878.560546875
0:00:01.70, 0.0, 0.0, 90.0, 0.0, 19879.216796875
0:00:01.80, 0.0, 0.0, 90.0, 0.0, 19879.873046875
0:00:01.90, 0.0, 0.0, 90.0, 0.0, 19880.53515625
0:00:02.00, 0.0, 0.0, 90.0, 0.0, 19881.109375
0:00:02.10, 0.0, 0.0, 90.0, 0.0, 19881.765625
0:00:02.20, 0.0, 0.0, 90.0, 0.0, 19882.427734375
0:00:02.31, 0.0, 0.0, 90.0, 0.0, 19883.083984375
0:00:02.41, 0.0, 0.0, 90.0, 0.0, 19883.740234375
0:00:02.50, 0.0, 0.0, 90.0, 0.0, 19884.3203125
0:00:02.61, 0.0, 0.0, 90.0, 0.0, 19884.9765625
0:00:02.71, 0.0, 0.0, 90.0, 0.0, 19885.6328125
0:00:02.82, 0.0, 0.0, 90.0, 0.0, 19886.294921875
0:00:02.91, 0.0, 0.0, 90.0, 0.0, 19886.869140625
0:00:03.01, 0.0, 0.0, 90.0, 0.0, 19887.525390625
0:00:03.12, 0.0, 0.0, 90.0, 0.0, 19888.181640625
0:00:03.22, 0.0, 0.0, 90.0, 0.0, 19888.84375
0:00:03.32, 0.0, 0.0, 90.0, 0.0, 19889.5
0:00:03.43, 0.0, 0.0, 90.0, 0.0, 19890.15625
0:00:03.53, 0.0, 0.0, 90.0, 0.0, 19890.818359375
0:00:03.62, 0.0, 0.0, 90.0, 0.0, 19891.392578125
0:00:03.73, 0.0, 0.0, 90.0, 0.0, 19892.048828125
0:00:03.83, 0.0, 0.0, 90.0, 0.0, 19892.7109375
0:00:03.94, 0.0, 0.0, 90.0, 0.0, 19893.3671875
0:00:04.03, 0.0, 0.0, 90.0, 0.0, 19893.947265625
0:00:04.13, 0.0, 0.0, 90.0, 0.0, 19894.603515625
0:00:04.24, 0.0, 0.0, 90.0, 0.0, 19895.259765625
0:00:04.34, 0.0, 0.0, 90.0, 0.0, 19895.921875
0:00:04.44, 0.0, 0.0, 90.0, 0.0, 19896.578125
0:00:04.55, 0.0, 0.0, 90.0, 0.0, 19897.234375
0:00:04.64, 0.0, 0.0, 90.0, 0.0, 19897.814453125
0:00:04.74, 0.0, 0.0, 90.0, 0.0, 19898.470703125
0:00:04.85, 0.0, 0.0, 90.0, 0.0, 19899.126953125
0:00:04.95, 0.0, 0.0, 90.0, 0.0, 19899.7890625
0:00:05.15, 0.0, 0.0, 90.0, 0.0, 19901.01953125
0:00:05.25, 0.0, 0.0, 90.0, 0.0, 19901.681640625
0:00:05.36, 0.0, 0.0, 90.0, 0.0, 19902.337890625
0:00:05.46, 0.0, 0.0, 90.0, 0.0, 19902.994140625
0:00:05.55, 0.0, 0.0, 90.0, 0.0, 19903.57421875
0:00:05.66, 0.0, 0.0, 90.0, 0.0, 19904.23046875
0:00:05.76, 0.0, 0.0, 90.0, 0.0, 19904.892578125
0:00:05.86, 0.0, 0.0, 90.0, 0.0, 19905.548828125
0:00:05.97, 0.0, 0.0, 90.0, 0.0, 19906.205078125
0:00:06.06, 0.0, 0.0, 90.0, 0.0, 19906.78515625
0:00:06.16, 0.0, 0.0, 90.0, 0.0, 19907.44140625
0:00:06.27, 0.0, 0.0, 90.0, 0.0, 19908.09765625
0:00:06.37, 0.0, 0.0, 90.0, 0.0, 19908.759765625
0:00:06.48, 0.0, 0.0, 90.0, 0.0, 19909.416015625
0:00:06.57, 0.0, 0.0, 90.0, 0.0, 19909.99609375
0:00:06.67, 0.0, 0.0, 90.0, 0.0, 19910.65234375
0:00:06.78, 0.0, 0.0, 90.0, 0.0, 19911.30859375
0:00:06.88, 0.0, 0.0, 90.0, 0.0, 19911.970703125
0:00:06.98, 0.0, 0.0, 90.0, 0.0, 19912.626953125
0:00:07.08, 0.0, 0.0, 90.0, 0.0, 19913.20703125
0:00:07.18, 0.0, 0.0, 90.0, 0.0, 19913.86328125
0:00:07.28, 0.0, 0.0, 90.0, 0.0, 19914.51953125
0:00:07.39, 0.0, 0.0, 90.0, 0.0, 19915.181640625
0:00:07.49, 0.0, 0.0, 90.0, 0.0, 19915.837890625
0:00:07.58, 0.0, 0.0, 90.0, 0.0, 19916.412109375
0:00:07.69, 0.0, 0.0, 90.0, 0.0, 19917.07421875
0:00:07.79, 0.0, 0.0, 90.0, 0.0, 19917.73046875
0:00:07.90, 0.0, 0.0, 90.0, 0.0, 19918.38671875
0:00:08.00, 0.0, 0.0, 90.0, 0.0, 19919.048828125
0:00:08.10, 0.0, 0.0, 90.0, 0.0, 19919.705078125
0:00:08.20, 0.0, 0.0, 90.0, 0.0, 19920.28515625
0:00:08.30, 0.0, 0.0, 90.0, 0.0, 19920.94140625
0:00:08.40, 0.0, 0.0, 90.0, 0.0, 19921.59765625
0:00:08.51, 0.0, 0.0, 90.0, 0.0, 19922.259765625
0:00:08.60, 0.0, 0.0, 90.0, 0.0, 19922.833984375
0:00:08.70, 0.0, 0.0, 90.0, 0.0, 19923.490234375
0:00:08.81, 0.0, 0.0, 90.0, 0.0, 19924.15234375
0:00:08.91, 0.0, 0.0, 90.0, 0.0, 19924.80859375
0:00:09.02, 0.0, 0.0, 90.0, 0.0, 19925.46484375
0:00:09.12, 0.0, 0.0, 90.0, 0.0, 19926.126953125
0:00:09.21, 0.0, 0.0, 90.0, 0.0, 19926.701171875
0:00:09.32, 0.0, 0.0, 90.0, 0.0, 19927.357421875
0:00:09.42, 0.0, 0.0, 90.0, 0.0, 19928.01953125
0:00:09.52, 0.0, 0.0, 90.0, 0.0, 19928.67578125
0:00:09.63, 0.0, 0.0, 90.0, 0.0, 19929.33203125
0:00:09.73, 0.0, 0.0, 90.0, 0.0, 19929.994140625
0:00:09.82, 0.0, 0.0, 90.0, 0.0, 19930.568359375
0:00:09.93, 0.0, 0.0, 90.0, 0.0, 19931.23046875
0:00:10.03, 0.0, 0.0, 90.0, 0.0, 19931.88671875
0:00:10.14, 0.0, 0.0, 90.0, 0.0, 19932.54296875
0:00:10.23, 0.0, 0.0, 90.0, 0.0, 19933.123046875
0:00:10.33, 0.0, 0.0, 90.0, 0.0, 19933.779296875
0:00:10.44, 0.0, 0.0, 90.0, 0.0, 19934.435546875
0:00:10.54, 0.0, 0.0, 90.0, 0.0, 19935.09765625
0:00:10.64, 0.0, 0.0, 90.0, 0.0, 19935.75390625
0:00:10.75, 0.0, 0.0, 90.0, 0.0, 19936.41015625
0:00:10.84, 0.0, 0.0, 90.0, 0.0, 19936.990234375
0:00:10.94, 0.0, 0.0, 90.0, 0.0, 19937.646484375
