0:00:00.088172: Frequency: 0.0, Amplitude: 6.1258889752707116e-31, Offset: 90.00016021728516, Phase Shift: 4.7232985198243647e-32, Phase: 130609.96875
0:00:04.636752: Frequency: 0.0, Amplitude: 6.019173924683218e-33, Offset: 90.00016021728516, Phase Shift: 4.641016541761995e-34, Phase: 130638.6640625
0:00:04.731732: Frequency: 0.0, Amplitude: 5.464799033891919e-33, Offset: 90.00016021728516, Phase Shift: 4.213571898314471e-34, Phase: 130639.265625
0:00:04.845700: Frequency: 0.0, Amplitude: 4.8679087164832856e-33, Offset: 90.00016021728516, Phase Shift: 3.7533463449246118e-34, Phase: 130639.984375
0:00:04.946124: Frequency: 0.0, Amplitude: 4.3923602728062214e-33, Offset: 90.00016021728516, Phase Shift: 3.3866802695443697e-34, Phase: 130640.625
0:00:05.054464: Frequency: 0.0, Amplitude: 3.936783478149628e-33, Offset: 90.00016021728516, Phase Shift: 3.0354129405711593e-34, Phase: 130641.3046875
0:00:05.144878: Frequency: 0.0, Amplitude: 3.589291919683205e-33, Offset: 90.00016021728516, Phase Shift: 2.7674833397077007e-34, Phase: 130641.875
0:00:05.252141: Frequency: 0.0, Amplitude: 3.220309018405889e-33, Offset: 90.00016021728516, Phase Shift: 2.4829831715062346e-34, Phase: 130642.546875
0:00:05.366146: Frequency: 0.0, Amplitude: 2.868572088623075e-33, Offset: 90.00016021728516, Phase Shift: 2.2117805535597052e-34, Phase: 130643.265625
0:00:05.465746: Frequency: 0.0, Amplitude: 2.591047239614541e-33, Offset: 90.00016021728516, Phase Shift: 1.997798107793076e-34, Phase: 130643.890625
0:00:05.557443: Frequency: 0.0, Amplitude: 2.3596412584215886e-33, Offset: 90.00016021728516, Phase Shift: 1.8193750549050418e-34, Phase: 130644.4765625
0:00:05.666874: Frequency: 0.0, Amplitude: 2.1127339964901443e-33, Offset: 90.00016021728516, Phase Shift: 1.6289999565751558e-34, Phase: 130645.1640625
0:00:05.765892: Frequency: 0.0, Amplitude: 1.9102459110113895e-33, Offset: 90.00016021728516, Phase Shift: 1.472873873388061e-34, Phase: 130645.796875
0:00:05.865296: Frequency: 0.0, Amplitude: 1.7254137506819854e-33, Offset: 90.00016021728516, Phase Shift: 1.3303610249739458e-34, Phase: 130646.421875
0:00:05.965678: Frequency: 0.0, Amplitude: 1.558442124987372e-33, Offset: 90.00016021728516, Phase Shift: 1.2016194831805725e-34, Phase: 130647.0546875
0:00:06.047506: Frequency: 0.0, Amplitude: 1.4340772103932742e-33, Offset: 90.00016021728516, Phase Shift: 1.1057292202784655e-34, Phase: 130647.5703125
0:00:06.159606: Frequency: 0.0, Amplitude: 1.2800691751718191e-33, Offset: 90.00016021728516, Phase Shift: 9.86983053886928e-35, Phase: 130648.2734375
0:00:06.256191: Frequency: 0.0, Amplitude: 1.1598188581475838e-33, Offset: 90.00016021728516, Phase Shift: 8.942654203911541e-35, Phase: 130648.8828125
0:00:06.369260: Frequency: 0.0, Amplitude: 1.0342009400439063e-33, Offset: 90.00016021728516, Phase Shift: 7.974092202610205e-35, Phase: 130649.59375
0:00:06.468055: Frequency: 0.0, Amplitude: 9.351195314035534e-34, Offset: 90.00016021728516, Phase Shift: 7.210136242917766e-35, Phase: 130650.2109375
0:00:06.563727: Frequency: 0.0, Amplitude: 8.481465410961355e-34, Offset: 90.00016021728516, Phase Shift: 6.539540822591393e-35, Phase: 130650.8203125
0:00:06.650190: Frequency: 0.0, Amplitude: 7.772733234556712e-34, Offset: 90.00016021728516, Phase Shift: 5.993081164337329e-35, Phase: 130651.3671875
0:00:06.772141: Frequency: 0.0, Amplitude: 6.8593640220632175e-34, Offset: 90.00016021728516, Phase Shift: 5.288837792190518e-35, Phase: 130652.1484375
0:00:06.888159: Frequency: 0.0, Amplitude: 6.097587203900238e-34, Offset: 90.00016021728516, Phase Shift: 4.70147747380694e-35, Phase: 130652.875
0:00:06.956495: Frequency: 0.0, Amplitude: 5.689701225246962e-34, Offset: 90.00016021728516, Phase Shift: 4.3869813644813147e-35, Phase: 130653.3046875
0:00:07.072820: Frequency: 0.0, Amplitude: 5.057822961334577e-34, Offset: 90.00016021728516, Phase Shift: 3.899778273137269e-35, Phase: 130654.046875
0:00:07.185260: Frequency: 0.0, Amplitude: 4.509981523246446e-34, Offset: 90.00016021728516, Phase Shift: 3.4773708640511963e-35, Phase: 130654.765625
0:00:07.278224: Frequency: 0.0, Amplitude: 4.102930329253246e-34, Offset: 90.00016021728516, Phase Shift: 3.1635184641564534e-35, Phase: 130655.3515625
0:00:07.363791: Frequency: 0.0, Amplitude: 3.7600872999313487e-34, Offset: 90.00016021728516, Phase Shift: 2.899173145310856e-35, Phase: 130655.890625
0:00:07.478324: Frequency: 0.0, Amplitude: 3.349407685484947e-34, Offset: 90.00016021728516, Phase Shift: 2.5825232066144005e-35, Phase: 130656.609375
0:00:07.564232: Frequency: 0.0, Amplitude: 3.0695293682163722e-34, Offset: 90.00016021728516, Phase Shift: 2.366726292333837e-35, Phase: 130657.1484375
0:00:07.670571: Frequency: 0.0, Amplitude: 2.7540280619881126e-34, Offset: 90.00016021728516, Phase Shift: 2.1234623856031576e-35, Phase: 130657.828125
0:00:07.780865: Frequency: 0.0, Amplitude: 2.4633395588780403e-34, Offset: 90.00016021728516, Phase Shift: 1.8993302521025545e-35, Phase: 130658.515625
0:00:07.888825: Frequency: 0.0, Amplitude: 2.207873641964404e-34, Offset: 90.00016021728516, Phase Shift: 1.7023564576891988e-35, Phase: 130659.203125
0:00:07.971316: Frequency: 0.0, Amplitude: 2.029638392666013e-34, Offset: 90.00016021728516, Phase Shift: 1.5649300904213493e-35, Phase: 130659.7265625
0:00:08.096359: Frequency: 0.0, Amplitude: 1.7874990689829733e-34, Offset: 90.00016021728516, Phase Shift: 1.3782313965914081e-35, Phase: 130660.5078125
0:00:08.180867: Frequency: 0.0, Amplitude: 1.6415018670502538e-34, Offset: 90.00016021728516, Phase Shift: 1.2656618847813092e-35, Phase: 130661.0390625
0:00:08.294777: Frequency: 0.0, Amplitude: 1.4622125758447095e-34, Offset: 90.00016021728516, Phase Shift: 1.1274229168654243e-35, Phase: 130661.75
0:00:08.381289: Frequency: 0.0, Amplitude: 1.3386521631558296e-34, Offset: 90.00016021728516, Phase Shift: 1.0321530601370497e-35, Phase: 130662.296875
0:00:08.502945: Frequency: 0.0, Amplitude: 1.1825633881390489e-34, Offset: 90.00016021728516, Phase Shift: 9.118024989290394e-36, Phase: 130663.0703125
0:00:08.588564: Frequency: 0.0, Amplitude: 1.0837408178446173e-34, Offset: 90.00016021728516, Phase Shift: 8.356064442737914e-36, Phase: 130663.6171875
0:00:08.687438: Frequency: 0.0, Amplitude: 9.809108908809616e-35, Offset: 90.00016021728516, Phase Shift: 7.563204839052338e-36, Phase: 130664.234375
0:00:08.797268: Frequency: 0.0, Amplitude: 8.773763560730337e-35, Offset: 90.00016021728516, Phase Shift: 6.76491330926198e-36, Phase: 130664.9296875
0:00:08.884896: Frequency: 0.0, Amplitude: 8.024087446718615e-35, Offset: 90.00016021728516, Phase Shift: 6.186884194752867e-36, Phase: 130665.484375
0:00:09.001323: Frequency: 0.0, Amplitude: 7.132990408342097e-35, Offset: 90.00016021728516, Phase Shift: 5.499813701655194e-36, Phase: 130666.21875
0:00:09.095652: Frequency: 0.0, Amplitude: 6.476302325965149e-35, Offset: 90.00016021728516, Phase Shift: 4.9934815634473644e-36, Phase: 130666.8125
0:00:09.207538: Frequency: 0.0, Amplitude: 5.780843592997701e-35, Offset: 90.00016021728516, Phase Shift: 4.457256253775295e-36, Phase: 130667.515625
0:00:09.296175: Frequency: 0.0, Amplitude: 5.281458810074224e-35, Offset: 90.00016021728516, Phase Shift: 4.072211183596843e-36, Phase: 130668.0703125
0:00:09.396039: Frequency: 0.0, Amplitude: 4.770433591026795e-35, Offset: 90.00016021728516, Phase Shift: 3.6781909873309816e-36, Phase: 130668.6953125
0:00:09.517586: Frequency: 0.0, Amplitude: 4.218399518155941e-35, Offset: 90.00016021728516, Phase Shift: 3.252550681794222e-36, Phase: 130669.4609375
0:00:09.589532: Frequency: 0.0, Amplitude: 3.919935016600246e-35, Offset: 90.00016021728516, Phase Shift: 3.0224227665917226e-36, Phase: 130669.9140625
0:00:09.714684: Frequency: 0.0, Amplitude: 3.4486952303758635e-35, Offset: 90.00016021728516, Phase Shift: 2.6590784959018853e-36, Phase: 130670.703125
0:00:09.802383: Frequency: 0.0, Amplitude: 3.1572722154880826e-35, Offset: 90.00016021728516, Phase Shift: 2.4343799956773203e-36, Phase: 130671.25
0:00:09.915263: Frequency: 0.0, Amplitude: 2.8153020825571667e-35, Offset: 90.00016021728516, Phase Shift: 2.1707075512072838e-36, Phase: 130671.9609375
0:00:10.021526: Frequency: 0.0, Amplitude: 2.5259313040225914e-35, Offset: 90.00016021728516, Phase Shift: 1.9475915989956132e-36, Phase: 130672.640625
0:00:10.106637: Frequency: 0.0, Amplitude: 2.3172496317927938e-35, Offset: 90.00016021728516, Phase Shift: 1.7866900700083027e-36, Phase: 130673.171875
0:00:10.201594: Frequency: 0.0, Amplitude: 2.103771276804294e-35, Offset: 90.00016021728516, Phase Shift: 1.622090009906192e-36, Phase: 130673.765625
0:00:10.310133: Frequency: 0.0, Amplitude: 1.8836516370209814e-35, Offset: 90.00016021728516, Phase Shift: 1.4523689550129507e-36, Phase: 130674.453125
0:00:10.419420: Frequency: 0.0, Amplitude: 1.6865525732511477e-35, Offset: 90.00016021728516, Phase Shift: 1.3003978899283946e-36, Phase: 130675.1328125
0:00:10.503947: Frequency: 0.0, Amplitude: 1.5472150232124728e-35, Offset: 90.00016021728516, Phase Shift: 1.1929632737901921e-36, Phase: 130675.671875
0:00:10.612343: Frequency: 0.0, Amplitude: 1.3867446905782167e-35, Offset: 90.00016021728516, Phase Shift: 1.0692344039503715e-36, Phase: 130676.34375
0:00:10.706376: Frequency: 0.0, Amplitude: 1.2603875139496228e-35, Offset: 90.00016021728516, Phase Shift: 9.718080632313557e-37, Phase: 130676.9453125
0:00:10.818341: Frequency: 0.0, Amplitude: 1.1250406466979009e-35, Offset: 90.00016021728516, Phase Shift: 8.674502949468528e-37, Phase: 130677.6484375
0:00:10.902444: Frequency: 0.0, Amplitude: 1.0331487578055501e-35, Offset: 90.00016021728516, Phase Shift: 7.965980437806402e-37, Phase: 130678.1796875
0:00:11.023587: Frequency: 0.0, Amplitude: 9.126938054671416e-36, Offset: 90.00016021728516, Phase Shift: 7.037225375335903e-37, Phase: 130678.9453125
0:00:11.110038: Frequency: 0.0, Amplitude: 8.364268652882966e-36, Offset: 90.00016021728516, Phase Shift: 6.449177761534008e-37, Phase: 130679.4921875
0:00:11.229588: Frequency: 0.0, Amplitude: 7.404218941117698e-36, Offset: 90.00016021728516, Phase Shift: 5.7089419598583005e-37, Phase: 130680.2421875
0:00:11.314142: Frequency: 0.0, Amplitude: 6.80646887127347e-36, Offset: 90.00016021728516, Phase Shift: 5.248053325487588e-37, Phase: 130680.765625
0:00:11.428543: Frequency: 0.0, Amplitude: 6.050560140424839e-36, Offset: 90.00016021728516, Phase Shift: 4.665218093557473e-37, Phase: 130681.4921875
0:00:11.519529: Frequency: 0.0, Amplitude: 5.5159659870067944e-36, Offset: 90.00016021728516, Phase Shift: 4.253025589756942e-37, Phase: 130682.0625
0:00:11.608079: Frequency: 0.0, Amplitude: 5.039463524627189e-36, Offset: 90.00016021728516, Phase Shift: 3.8856230690313185e-37, Phase: 130682.6171875
0:00:11.723108: Frequency: 0.0, Amplitude: 4.484426287539006e-36, Offset: 90.00016021728516, Phase Shift: 3.457667639065291e-37, Phase: 130683.3515625
0:00:11.834943: Frequency: 0.0, Amplitude: 4.002861034701285e-36, Offset: 90.00016021728516, Phase Shift: 3.086362333960707e-37, Phase: 130684.0625
0:00:11.920601: Frequency: 0.0, Amplitude: 3.67215782571229e-36, Offset: 90.00016021728516, Phase Shift: 2.831377357029323e-37, Phase: 130684.6015625
0:00:12.035621: Frequency: 0.0, Amplitude: 3.264358358966254e-36, Offset: 90.00016021728516, Phase Shift: 2.5169477297870003e-37, Phase: 130685.328125
0:00:12.121211: Frequency: 0.0, Amplitude: 2.994674276821938e-36, Offset: 90.00016021728516, Phase Shift: 2.309010732223998e-37, Phase: 130685.8671875
0:00:12.235132: Frequency: 0.0, Amplitude: 2.6675935476774875e-36, Offset: 90.00016021728516, Phase Shift: 2.056818711287829e-37, Phase: 130686.5859375
0:00:12.320736: Frequency: 0.0, Amplitude: 2.4446879920224445e-36, Offset: 90.00016021728516, Phase Shift: 1.8849497909500218e-37, Phase: 130687.125
0:00:12.436772: Frequency: 0.0, Amplitude: 2.173200920801214e-36, Offset: 90.00016021728516, Phase Shift: 1.6756227053104091e-37, Phase: 130687.8515625
0:00:12.524373: Frequency: 0.0, Amplitude: 1.9875091888373488e-36, Offset: 90.00016021728516, Phase Shift: 1.5324471086397482e-37, Phase: 130688.40625
