Time, Frequency, Amplitude, Offset, PhaseShift, Phase
0:00:00.484417, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:00.499965, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:00.515660, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:00.531282, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:00.562534, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:00.687467, 0.029282500967383385, 3.487800121307373, 91.75695037841797, 0.0, 0.0027331856545060873
0:00:00.781288, 0.08251433074474335, 9.556846618652344, 94.95085906982422, 0.0, 0.03751907870173454
0:00:00.921913, 0.13635703921318054, 15.34727954864502, 98.18142700195312, 0.0, 0.11489378660917282
0:00:01.015655, 0.1788356751203537, 19.6678466796875, 100.73014831542969, 0.0, 0.20941008627414703
0:00:01.125077, 0.22347179055213928, 23.962034225463867, 103.40830993652344, 0.0, 0.34592971205711365
0:00:01.234305, 0.2679126262664795, 27.997209548950195, 106.07476043701172, 0.0, 0.5226021409034729
0:00:01.343781, 0.3039206564426422, 31.09377670288086, 108.23524475097656, 0.0, 0.698430597782135
0:00:01.453164, 0.3417573571205139, 34.171409606933594, 110.50544738769531, 0.0, 0.9203943610191345
0:00:01.546787, 0.3744506537914276, 36.6945686340332, 112.46704864501953, 0.0, 1.1441597938537598
0:00:01.656286, 0.40521854162216187, 38.9495849609375, 114.31312561035156, 0.0, 1.3858375549316406
0:00:01.781311, 0.4426715075969696, 41.53756332397461, 116.560302734375, 0.0, 1.7257204055786133
0:00:01.890568, 0.47350189089775085, 43.537349700927734, 118.41012573242188, 0.0, 2.0482945442199707
0:00:02.031343, 0.5064020156860352, 45.54608917236328, 120.3841323852539, 0.0, 2.4391071796417236
0:00:02.125049, 0.5306783318519592, 46.9444580078125, 121.84070587158203, 0.0, 2.762361526489258
0:00:02.250038, 0.5595613121986389, 48.514095306396484, 123.57367706298828, 0.0, 3.191089153289795
0:00:02.359458, 0.5818643569946289, 49.657772064208984, 124.911865234375, 0.0, 3.5579886436462402
0:00:02.468789, 0.6063939929008484, 50.844139099121094, 126.3836441040039, 0.0, 4.003721714019775
0:00:02.578152, 0.6274124383926392, 51.80219650268555, 127.6447525024414, 0.0, 4.424463748931885
0:00:02.687558, 0.6478447914123535, 52.68263244628906, 128.8706817626953, 0.0, 4.871420383453369
0:00:02.812557, 0.6685036420822144, 53.52200698852539, 130.11021423339844, 0.0, 5.365795612335205
0:00:02.922246, 0.6868412494659424, 54.22366714477539, 131.21046447753906, 0.0, 5.845358371734619
0:00:03.047467, 0.7059645652770996, 54.91291046142578, 132.3578643798828, 0.0, 6.390445709228516
0:00:03.156834, 0.7205696105957031, 55.40993118286133, 133.23416137695312, 0.0, 6.841515064239502
0:00:03.250607, 0.734583854675293, 55.86265182495117, 134.07501220703125, 0.0, 7.306291580200195
0:00:03.375575, 0.7497737407684326, 56.3259162902832, 134.9864044189453, 0.0, 7.8505425453186035
0:00:03.484966, 0.7642142176628113, 56.74068069458008, 135.8528289794922, 0.0, 8.410494804382324
0:00:03.594337, 0.7777081727981567, 57.105621337890625, 136.6624755859375, 0.0, 8.976058006286621
0:00:03.719339, 0.7902173399925232, 57.42441177368164, 137.41302490234375, 0.0, 9.541430473327637
0:00:03.844319, 0.8027245998382568, 57.72456359863281, 138.1634521484375, 0.0, 10.150808334350586
0:00:03.953628, 0.8141089081764221, 57.98141860961914, 138.8465118408203, 0.0, 10.749164581298828
0:00:04.078575, 0.8250142931938171, 58.212982177734375, 139.5008544921875, 0.0, 11.366104125976562
0:00:04.172277, 0.8336204290390015, 58.38587188720703, 140.01722717285156, 0.0, 11.886274337768555
0:00:04.297471, 0.8429833650588989, 58.563663482666016, 140.57899475097656, 0.0, 12.491182327270508
0:00:04.406842, 0.851894199848175, 58.72317123413086, 141.1136474609375, 0.0, 13.108054161071777
0:00:04.531789, 0.8606534600257874, 58.87079620361328, 141.6392059326172, 0.0, 13.758247375488281
0:00:04.656827, 0.868894636631012, 59.0013542175293, 142.1336669921875, 0.0, 14.41495132446289
0:00:04.766219, 0.8760839700698853, 59.10860061645508, 142.56503295898438, 0.0, 15.02832317352295
0:00:04.875584, 0.8831163048744202, 59.20759201049805, 142.98696899414062, 0.0, 15.668802261352539
0:00:04.984867, 0.8894698619842529, 59.291961669921875, 143.36817932128906, 0.0, 16.286394119262695
0:00:05.109932, 0.8958484530448914, 59.371891021728516, 143.7509002685547, 0.0, 16.947656631469727
0:00:05.203614, 0.901071310043335, 59.4338264465332, 144.06427001953125, 0.0, 17.522907257080078
0:00:05.344207, 0.9072534441947937, 59.5029182434082, 144.43519592285156, 0.0, 18.249467849731445
0:00:05.453714, 0.912649929523468, 59.559486389160156, 144.7589874267578, 0.0, 18.929349899291992
0:00:05.563127, 0.9177325963973999, 59.609619140625, 145.06394958496094, 0.0, 19.613178253173828
0:00:05.688086, 0.9222440123558044, 59.651546478271484, 145.3346405029297, 0.0, 20.26020050048828
0:00:05.797456, 0.9261811375617981, 59.686241149902344, 145.5708770751953, 0.0, 20.857891082763672
0:00:05.906836, 0.9302998185157776, 59.72051239013672, 145.81800842285156, 0.0, 21.522418975830078
0:00:06.016216, 0.934155285358429, 59.75078201293945, 146.04933166503906, 0.0, 22.183969497680664
0:00:06.125575, 0.9379550814628601, 59.77891540527344, 146.27731323242188, 0.0, 22.877634048461914
0:00:06.250573, 0.9414465427398682, 59.80326461791992, 146.48680114746094, 0.0, 23.556325912475586
0:00:06.375613, 0.9448825716972351, 59.825843811035156, 146.69297790527344, 0.0, 24.26712989807129
0:00:06.484854, 0.9481170177459717, 59.845829010009766, 146.8870391845703, 0.0, 24.980466842651367
0:00:06.625631, 0.9513841867446899, 59.864784240722656, 147.08306884765625, 0.0, 25.74993896484375
0:00:06.750574, 0.9544917941093445, 59.88165283203125, 147.26951599121094, 0.0, 26.53398323059082
0:00:06.875619, 0.9571614861488342, 59.89522933959961, 147.42970275878906, 0.0, 27.254417419433594
0:00:06.969322, 0.9593461155891418, 59.90570831298828, 147.56077575683594, 0.0, 27.880414962768555
0:00:07.078703, 0.9614047408103943, 59.91510009765625, 147.68429565429688, 0.0, 28.501712799072266
0:00:07.203750, 0.9636881351470947, 59.92491912841797, 147.82130432128906, 0.0, 29.23328399658203
0:00:07.313122, 0.9657490253448486, 59.933258056640625, 147.9449462890625, 0.0, 29.936237335205078
0:00:07.422488, 0.9675451517105103, 59.940120697021484, 148.052734375, 0.0, 30.585969924926758
0:00:07.531865, 0.9695269465446472, 59.947265625, 148.171630859375, 0.0, 31.346464157104492
0:00:07.641117, 0.9710404276847839, 59.95241928100586, 148.26243591308594, 0.0, 31.962045669555664
0:00:07.766109, 0.9727669954299927, 59.95796203613281, 148.36602783203125, 0.0, 32.7068977355957
0:00:07.891234, 0.9743645787239075, 59.96278381347656, 148.46188354492188, 0.0, 33.44080352783203
0:00:08.000566, 0.9758316874504089, 59.966949462890625, 148.54991149902344, 0.0, 34.157501220703125
0:00:08.094334, 0.9770554900169373, 59.97024154663086, 148.62332153320312, 0.0, 34.78929138183594
0:00:08.234970, 0.9784347414970398, 59.97373962402344, 148.70606994628906, 0.0, 35.54479217529297
0:00:08.344329, 0.9796586632728577, 59.976654052734375, 148.77951049804688, 0.0, 36.258262634277344
0:00:08.469231, 0.9809298515319824, 59.97949981689453, 148.8557891845703, 0.0, 37.04653549194336
0:00:08.609965, 0.9821125268936157, 59.98197937011719, 148.9267578125, 0.0, 37.82963562011719
0:00:08.719363, 0.9831448197364807, 59.984012603759766, 148.9886932373047, 0.0, 38.55807876586914
0:00:08.828714, 0.9840290546417236, 59.98565673828125, 149.041748046875, 0.0, 39.219268798828125
0:00:08.938068, 0.9849812388420105, 59.98733139038086, 149.09886169433594, 0.0, 39.973854064941406
0:00:09.078720, 0.985912561416626, 59.98886489868164, 149.15475463867188, 0.0, 40.76011276245117
0:00:09.203746, 0.9867457151412964, 59.990150451660156, 149.20474243164062, 0.0, 41.50990676879883
0:00:09.313107, 0.9875739812850952, 59.991355895996094, 149.25442504882812, 0.0, 42.303749084472656
0:00:09.438116, 0.9882673025131226, 59.9922981262207, 149.29603576660156, 0.0, 43.01131820678711
0:00:09.563116, 0.9889948964118958, 59.99323272705078, 149.33969116210938, 0.0, 43.80013656616211
0:00:09.688109, 0.989640474319458, 59.9940071105957, 149.37841796875, 0.0, 44.54600524902344
0:00:09.797317, 0.9902482032775879, 59.994693756103516, 149.41488647460938, 0.0, 45.29235076904297
0:00:09.906839, 0.9907278418540955, 59.995208740234375, 149.44366455078125, 0.0, 45.91464614868164
0:00:10.031823, 0.99127197265625, 59.995758056640625, 149.47630310058594, 0.0, 46.66179275512695
0:00:10.141192, 0.9917881488800049, 59.996246337890625, 149.5072784423828, 0.0, 47.41557312011719
