Time, Frequency, Amplitude, Offset, PhaseShift, Phase
0:00:00.062486, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:00.140610, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:00.234367, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:00.343743, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:00.423259, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:00.516022, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:00.609785, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:00.719817, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:00.814668, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:00.892903, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:00.971030, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:01.096011, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:01.189767, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:01.267888, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:01.392913, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:01.471030, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:01.564788, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:01.627241, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:01.753445, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:01.847236, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:01.925334, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:02.050854, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:02.128989, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:02.207117, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:02.332121, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:02.410223, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:02.488960, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:02.567067, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:02.707563, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:02.771200, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:02.896179, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:02.958704, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:03.052308, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:03.177988, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:03.271718, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:03.349843, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:03.427969, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:03.521721, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:03.599859, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:03.724842, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:03.802986, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:03.897374, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:04.006746, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:04.084874, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:04.178604, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:04.287990, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
0:00:04.366123, 2.942726775082116e-44, 1.401298464324817e-44, 89.99984741210938, 1.401298464324817e-44, 253.05252075195312
