Time, Frequency, Amplitude, Offset, PhaseShift, Phase
0:00:00.046980, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:00.156224, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:00.250100, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:00.343722, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:00.437612, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:00.531351, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:00.625099, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:00.718720, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:00.828115, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:00.890727, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:01.000094, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:01.093861, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:01.187928, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:01.297406, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:01.391020, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:01.453632, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:01.563496, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:01.641612, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:01.750990, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:01.844742, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:01.938507, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:02.032382, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:02.110661, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:02.220029, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:02.313921, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:02.407812, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:02.517746, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:02.580394, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:02.689765, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:02.767949, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:02.861652, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:02.971020, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:03.064799, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:03.158385, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:03.252816, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:03.362142, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:03.424771, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:03.518528, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:03.612866, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:03.722378, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:03.816451, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:03.910196, 0.0, 0.0, 90.0, 0.0, 0.0
0:00:04.003839, 0.0, 0.0, 90.0, 0.0, 0.0
